年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-06-22,2007-06-22,0.8100,2007-06-25
2006年,2006-12-29,2006-12-29,0.9485,2007-01-04
2006年,2006-11-01,2006-11-01,0.0300,2006-11-02
2006年,2006-05-30,2006-05-30,0.0800,2006-05-31
2006年,2006-03-13,2006-03-13,0.0150,2006-03-14
