年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-08-26,2019-08-26,0.1000,2019-08-28
2018年,2018-06-26,2018-06-26,0.0530,2018-06-28
2016年,2016-12-12,2016-12-12,0.1000,2016-12-14
