年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-05,2021-03-05,0.0200,2021-03-08
2020年,2020-11-09,2020-11-09,0.0600,2020-11-10
2020年,2020-07-30,2020-07-30,0.0740,2020-07-31
2019年,2019-09-03,2019-09-03,0.1220,2019-09-04
