年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.0098,2021-01-21
2020年,2020-07-15,2020-07-15,0.0087,2020-07-16
2020年,2020-04-16,2020-04-16,0.0083,2020-04-17
2020年,2020-01-17,2020-01-17,0.0164,2020-01-20
2019年,2019-10-23,2019-10-23,0.0024,2019-10-24
2019年,2019-06-26,2019-06-26,0.0014,2019-06-27
