年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-02,2019-12-02,0.0210,2019-12-03
2019年,2019-04-29,2019-04-29,0.0200,2019-04-30
2018年,2018-09-04,2018-09-04,0.0150,2018-09-05
