年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-03-27,2019-03-27,0.0200,2019-03-29
2018年,2018-12-21,2018-12-21,0.0470,2018-12-25
2018年,2018-09-26,2018-09-26,0.0100,2018-09-28
2018年,2018-06-04,2018-06-04,0.0500,2018-06-06
