年份,权益登记日,除息日,每份分红,分红发放日
2014年,2014-02-18,2014-02-18,0.1000,2014-02-19
2013年,2013-10-28,2013-10-28,0.0800,2013-10-29
2013年,2013-08-20,2013-08-20,0.1000,2013-08-21
