年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-28,2020-04-28,0.0060,2020-04-30
2020年,2020-02-18,2020-02-18,0.0090,2020-02-20
2019年,2019-11-05,2019-11-05,0.0038,2019-11-07
2019年,2019-08-30,2019-08-30,0.0027,2019-09-03
2019年,2019-07-26,2019-07-26,0.0075,2019-07-30
2019年,2019-04-09,2019-04-09,0.0053,2019-04-11
