净值日期,累计净值,单位净值,日增长率,复权净值
2020-09-11,1.0,1.0,0.0,1.0
2020-09-18,1.0004,1.0004,0.0,1.0004
2020-09-23,1.0007,1.0007,0.0,1.0007
2020-09-24,1.0007,1.0007,0.0,1.0007
2020-09-25,1.0008,1.0008,0.01,1.0008
2020-09-28,1.0009,1.0009,0.01,1.0009
2020-09-29,1.001,1.001,0.01,1.001
2020-09-30,1.0011,1.0011,0.01,1.0011
2020-10-09,1.0017,1.0017,0.06,1.0017
2020-10-12,1.0019,1.0019,0.02,1.0019
2020-10-13,1.0019,1.0019,0.0,1.0019
2020-10-14,1.002,1.002,0.01,1.002
2020-10-15,1.002,1.002,0.0,1.002
2020-10-16,1.002,1.002,0.0,1.002
2020-10-19,1.0022,1.0022,0.02,1.0022
2020-10-20,1.0022,1.0022,0.0,1.0022
2020-10-21,1.0023,1.0023,0.01,1.0023
2020-10-22,1.0023,1.0023,0.0,1.0023
2020-10-23,1.0024,1.0024,0.01,1.0024
2020-10-26,1.0026,1.0026,0.02,1.0026
2020-10-27,1.0027,1.0027,0.01,1.0027
2020-10-28,1.0027,1.0027,0.0,1.0027
2020-10-29,1.0029,1.0029,0.02,1.0029
2020-10-30,1.0031,1.0031,0.02,1.0031
2020-11-02,1.0035,1.0035,0.04,1.0035
2020-11-03,1.0038,1.0038,0.03,1.0038
2020-11-04,1.004,1.004,0.02,1.004
2020-11-05,1.0039,1.0039,-0.01,1.0039
2020-11-06,1.0038,1.0038,-0.01,1.0038
2020-11-09,1.0037,1.0037,-0.01,1.0037
2020-11-10,1.0038,1.0038,0.01,1.0038
2020-11-11,1.0038,1.0038,0.0,1.0038
2020-11-12,1.0038,1.0038,0.0,1.0038
2020-11-13,1.0036,1.0036,-0.02,1.0036
2020-11-16,1.0038,1.0038,0.02,1.0038
2020-11-17,1.0038,1.0038,0.0,1.0038
2020-11-18,1.0037,1.0037,-0.01,1.0037
2020-11-19,1.0035,1.0035,-0.02,1.0035
2020-11-20,1.0032,1.0032,-0.03,1.0032
2020-11-23,1.0037,1.0037,0.05,1.0037
2020-11-24,1.0036,1.0036,-0.01,1.0036
2020-11-25,1.0038,1.0038,0.02,1.0038
2020-11-26,1.004,1.004,0.02,1.004
2020-11-27,1.0041,1.0041,0.01,1.0041
2020-11-30,1.005,1.005,0.09,1.005
2020-12-01,1.0049,1.0049,-0.01,1.0049
2020-12-02,1.0047,1.0047,-0.02,1.0047
2020-12-03,1.0047,1.0047,0.0,1.0047
2020-12-04,1.0051,1.0051,0.04,1.0051
2020-12-07,1.0053,1.0053,0.02,1.0053
2020-12-08,1.0058,1.0058,0.05,1.0058
2020-12-09,1.0059,1.0059,0.01,1.0059
2020-12-10,1.0065,1.0065,0.06,1.0065
2020-12-11,1.0062,1.0062,-0.03,1.0062
2020-12-14,1.0066,1.0066,0.04,1.0066
2020-12-15,1.007,1.007,0.04,1.007
2020-12-16,1.0073,1.0073,0.03,1.0073
2020-12-17,1.0075,1.0075,0.02,1.0075
2020-12-18,1.0076,1.0076,0.01,1.0076
2020-12-21,1.0084,1.0084,0.08,1.0084
2020-12-22,1.0093,1.0093,0.09,1.0093
2020-12-23,1.0094,1.0094,0.01,1.0094
2020-12-24,1.009,1.009,-0.04,1.009
2020-12-25,1.0093,1.0093,0.03,1.0093
2020-12-28,1.0097,1.0097,0.04,1.0097
2020-12-29,1.01,1.01,0.03,1.01
2020-12-30,1.0107,1.0107,0.07,1.0107
2020-12-31,1.011,1.011,0.03,1.011
2021-01-04,1.0109,1.0109,-0.01,1.0109
2021-01-05,1.0113,1.0113,0.04,1.0113
2021-01-06,1.0115,1.0115,0.02,1.0115
2021-01-07,1.0119,1.0119,0.04,1.0119
2021-01-08,1.0119,1.0119,0.0,1.0119
2021-01-11,1.0119,1.0119,0.0,1.0119
2021-01-12,1.0122,1.0122,0.03,1.0122
2021-01-13,1.0128,1.0128,0.06,1.0128
2021-01-14,1.013,1.013,0.02,1.013
