年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-04-24,2018-04-24,0.0599,2018-04-26
2011年,2011-01-11,2011-01-11,0.0100,2011-01-12
2010年,2010-01-18,2010-01-18,0.0750,2010-01-19
2008年,2008-01-10,2008-01-10,0.0800,2008-01-11
2007年,2007-04-09,2007-04-09,1.0300,2007-04-10
2004年,2004-03-15,2004-03-15,0.0400,2004-03-16
2004年,2004-01-29,2004-01-29,0.0400,2004-01-30
2003年,2003-12-24,2003-12-24,0.0100,2003-12-25
