年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-04-27,2016-04-27,0.3000,2016-04-28
2007年,2007-08-30,2007-08-30,0.6353,2007-08-31
2007年,2007-01-29,2007-01-29,0.1900,2007-01-30
2007年,2007-01-16,2007-01-16,0.6400,2007-01-17
2006年,2006-04-11,2006-04-11,0.0600,2006-04-12
2006年,2006-01-10,2006-01-10,0.0200,2006-01-11
