年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.0636,2020-12-17
2018年,2018-12-19,2018-12-19,0.0890,2018-12-21
2018年,2018-09-26,2018-09-26,0.0580,2018-09-28
2018年,2018-06-25,2018-06-25,0.0860,2018-06-27
2013年,2013-12-25,2013-12-25,0.3600,2013-12-27
2012年,2012-03-16,2012-03-16,0.3000,2012-03-20
2010年,2010-03-26,2010-03-26,0.3500,2010-03-30
2009年,2009-02-06,2009-02-06,0.0500,2009-02-10
