年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-19,2018-12-19,0.0700,2018-12-20
2016年,2016-12-12,2016-12-12,0.1970,2016-12-13
2010年,2010-12-15,2010-12-15,0.0120,2010-12-16
2009年,2009-07-29,2009-07-29,0.0100,2009-07-30
