年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-11-08,2019-11-08,0.0430,2019-11-12
2018年,2018-12-25,2018-12-25,0.0100,2018-12-27
2018年,2018-03-23,2018-03-23,0.0120,2018-03-27
2017年,2017-12-26,2017-12-26,0.0160,2017-12-28
2017年,2017-09-19,2017-09-19,0.0290,2017-09-21
2017年,2017-03-22,2017-03-22,0.0250,2017-03-24
2016年,2016-09-28,2016-09-28,0.0300,2016-09-30
2016年,2016-01-20,2016-01-20,0.0400,2016-01-22
