年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-13,2020-04-13,0.0475,2020-04-14
2020年,2020-02-20,2020-02-20,0.0210,2020-02-21
2019年,2019-06-10,2019-06-10,0.0300,2019-06-11
2019年,2019-01-15,2019-01-15,0.0380,2019-01-16
2017年,2017-12-08,2017-12-08,0.0180,2017-12-11
