年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-01-04,2016-01-04,0.2500,2016-01-05
2014年,2014-12-26,2014-12-26,0.0600,2014-12-29
2013年,2013-02-28,2013-02-28,0.0350,2013-03-04
2012年,2012-03-21,2012-03-21,0.0100,2012-03-23
2011年,2011-03-07,2011-03-07,0.0450,2011-03-09
2010年,2010-03-10,2010-03-10,0.1300,2010-03-12
2009年,2009-04-10,2009-04-10,0.0300,2009-04-14
2008年,2008-11-12,2008-11-12,0.0300,2008-11-14
