年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-19,2020-06-19,0.0460,2020-06-23
2019年,2019-12-26,2019-12-26,0.0550,2019-12-30
2019年,2019-07-11,2019-07-11,0.0610,2019-07-15
2019年,2019-03-28,2019-03-28,0.0730,2019-04-01
