年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-08,2021-03-08,0.0480,2021-03-10
2021年,2021-01-29,2021-01-29,0.3000,2021-02-02
2020年,2020-12-11,2020-12-11,0.2000,2020-12-15
2017年,2017-12-26,2017-12-26,0.1000,2017-12-27
2016年,2016-01-12,2016-01-12,0.0600,2016-01-13
