年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-12,2021-01-12,0.0066,2021-01-14
2020年,2020-07-10,2020-07-10,0.0013,2020-07-14
2020年,2020-04-14,2020-04-14,0.0099,2020-04-16
2020年,2020-01-13,2020-01-13,0.0093,2020-01-15
2019年,2019-10-18,2019-10-18,0.0036,2019-10-22
