年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-10,2020-09-10,0.0042,2020-09-14
2020年,2020-05-19,2020-05-19,0.0116,2020-05-21
2020年,2020-03-13,2020-03-13,0.0156,2020-03-17
2019年,2019-09-19,2019-09-19,0.0150,2019-09-23
2019年,2019-03-19,2019-03-19,0.0068,2019-03-21
2018年,2018-12-26,2018-12-26,0.0015,2018-12-28
