年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-01-19,2016-01-19,0.1000,2016-01-20
2014年,2014-01-13,2014-01-13,0.1500,2014-01-14
2009年,2009-08-10,2009-08-11,1.1400,2009-08-12
2007年,2007-05-21,2007-05-22,0.4500,2007-05-23
2007年,2007-03-15,2007-03-16,0.5000,2007-03-19
2006年,2006-04-05,2006-04-06,0.0300,2006-04-07
2006年,2006-03-13,2006-03-14,0.0200,2006-03-15
