净值日期,累计净值,单位净值,日增长率,复权净值
2020-01-14,1.0,1.0,0.0,1.0
2020-01-17,1.0002,1.0002,0.0,1.0002
2020-01-23,1.0006,1.0006,0.0,1.0006
2020-02-07,1.0017,1.0017,0.0,1.0017
2020-02-14,1.002,1.002,0.0,1.002
2020-02-21,1.0024,1.0024,0.0,1.0024
2020-02-28,1.0028,1.0028,0.0,1.0028
2020-03-06,1.0031,1.0031,0.0,1.0031
2020-03-13,1.0035,1.0035,0.0,1.0035
2020-03-20,1.0038,1.0038,0.0,1.0038
2020-03-27,1.0065,1.0065,0.0,1.0065
2020-03-31,1.0083,1.0083,0.0,1.0083
2020-04-01,1.0095,1.0095,0.119,1.0095
2020-04-02,1.0087,1.0087,-0.0792,1.0087
2020-04-03,1.0089,1.0089,0.0198,1.0089
2020-04-07,1.0151,1.0151,0.6145,1.0151
2020-04-08,1.0185,1.0185,0.3349,1.0185
2020-04-09,1.0176,1.0176,-0.0884,1.0176
2020-04-10,1.017,1.017,-0.059,1.017
2020-04-13,1.0164,1.0164,-0.059,1.0164
2020-04-14,1.0175,1.0175,0.1082,1.0175
2020-04-15,1.0189,1.0189,0.1376,1.0189
2020-04-16,1.0207,1.0207,0.1767,1.0207
2020-04-17,1.0189,1.0189,-0.1763,1.0189
2020-04-20,1.0175,1.0175,-0.1374,1.0175
2020-04-21,1.0194,1.0194,0.1867,1.0194
2020-04-22,1.021,1.021,0.157,1.021
2020-04-23,1.0234,1.0234,0.2351,1.0234
2020-04-24,1.0242,1.0242,0.0782,1.0242
2020-04-27,1.0238,1.0238,-0.0391,1.0238
2020-04-28,1.0249,1.0249,0.1074,1.0249
2020-04-29,1.0263,1.0263,0.1366,1.0263
2020-04-30,1.0246,1.0246,-0.1656,1.0246
2020-05-06,1.0212,1.0212,-0.3318,1.0212
2020-05-07,1.0163,1.0163,-0.4798,1.0163
2020-05-08,1.0155,1.0155,-0.0787,1.0155
2020-05-11,1.0095,1.0095,-0.5908,1.0095
2020-05-12,1.0102,1.0102,0.0693,1.0102
2020-05-13,1.0092,1.0092,-0.099,1.0092
2020-05-14,1.0099,1.0099,0.0694,1.0099
2020-05-15,1.0121,1.0121,0.2178,1.0121
2020-05-18,1.0087,1.0087,-0.3359,1.0087
2020-05-19,1.0073,1.0073,-0.1388,1.0073
2020-05-20,1.0084,1.0084,0.1092,1.0084
2020-05-21,1.0085,1.0085,0.0099,1.0085
2020-05-22,1.0132,1.0132,0.466,1.0132
2020-05-25,1.0095,1.0095,-0.3652,1.0095
2020-05-26,1.0048,1.0048,-0.4656,1.0048
2020-05-27,1.0035,1.0035,-0.1294,1.0035
2020-05-28,1.0047,1.0047,0.1196,1.0047
2020-05-29,1.0052,1.0052,0.0498,1.0052
2020-06-01,1.004,1.004,-0.1194,1.004
2020-06-02,0.9969,0.9969,-0.7072,0.9969
2020-06-03,0.9952,0.9952,-0.1705,0.9952
2020-06-04,0.9915,0.9915,-0.3718,0.9915
2020-06-05,0.9897,0.9897,-0.1815,0.9897
2020-06-08,0.9926,0.9926,0.293,0.9926
2020-06-09,0.9924,0.9924,-0.0201,0.9924
2020-06-10,0.9926,0.9926,0.0202,0.9926
2020-06-11,0.9952,0.9952,0.2619,0.9952
2020-06-12,0.9969,0.9969,0.1708,0.9969
2020-06-15,0.9975,0.9975,0.0602,0.9975
2020-06-16,0.995,0.995,-0.2506,0.995
2020-06-17,0.993,0.993,-0.201,0.993
2020-06-18,0.995,0.995,0.2014,0.995
2020-06-19,0.9935,0.9935,-0.1508,0.9935
2020-06-22,0.991,0.991,-0.2516,0.991
2020-06-23,0.9895,0.9895,-0.1514,0.9895
2020-06-24,0.9924,0.9924,0.2931,0.9924
2020-06-29,0.9932,0.9932,0.0806,0.9932
2020-06-30,0.9952,0.9952,0.2014,0.9952
2020-07-01,0.9951,0.9951,-0.01,0.9951
2020-07-02,0.9959,0.9959,0.0804,0.9959
2020-07-03,0.9933,0.9933,-0.2611,0.9933
2020-07-06,0.9874,0.9874,-0.594,0.9874
2020-07-07,0.985,0.985,-0.2431,0.985
2020-07-08,0.9817,0.9817,-0.335,0.9817
2020-07-09,0.9761,0.9761,-0.5704,0.9761
2020-07-10,0.9774,0.9774,0.1332,0.9774
2020-07-13,0.9725,0.9725,-0.5013,0.9725
2020-07-14,0.9745,0.9745,0.2057,0.9745
2020-07-15,0.9765,0.9765,0.2052,0.9765
2020-07-16,0.9782,0.9782,0.1741,0.9782
2020-07-17,0.9791,0.9791,0.092,0.9791
2020-07-20,0.9798,0.9798,0.0715,0.9798
2020-07-21,0.9852,0.9852,0.5511,0.9852
2020-07-22,0.9878,0.9878,0.2639,0.9878
2020-07-23,0.9869,0.9869,-0.0911,0.9869
2020-07-24,0.9907,0.9907,0.385,0.9907
2020-07-27,0.9907,0.9907,0.0,0.9907
2020-07-28,0.9879,0.9879,-0.2826,0.9879
2020-07-29,0.9859,0.9859,-0.2024,0.9859
2020-07-30,0.9851,0.9851,-0.0811,0.9851
2020-07-31,0.9825,0.9825,-0.2639,0.9825
2020-08-03,0.983,0.983,0.0509,0.983
2020-08-04,0.9845,0.9845,0.1526,0.9845
2020-08-05,0.9847,0.9847,0.0203,0.9847
2020-08-06,0.9841,0.9841,-0.0609,0.9841
2020-08-07,0.9845,0.9845,0.0406,0.9845
2020-08-10,0.9869,0.9869,0.2438,0.9869
2020-08-11,0.9872,0.9872,0.0304,0.9872
2020-08-12,0.9863,0.9863,-0.0912,0.9863
2020-08-13,0.9866,0.9866,0.0304,0.9866
2020-08-14,0.9877,0.9877,0.1115,0.9877
2020-08-17,0.9887,0.9887,0.1012,0.9887
2020-08-18,0.9875,0.9875,-0.1214,0.9875
2020-08-19,0.986,0.986,-0.1519,0.986
2020-08-20,0.9845,0.9845,-0.1521,0.9845
2020-08-21,0.9858,0.9858,0.132,0.9858
2020-08-24,0.9847,0.9847,-0.11,0.9847
2020-08-25,0.9825,0.9825,-0.22,0.9825
2020-08-26,0.9817,0.9817,-0.08,0.9817
2020-08-27,0.9816,0.9816,-0.01,0.9816
2020-08-28,0.9807,0.9807,-0.09,0.9807
2020-08-31,0.9826,0.9826,0.19,0.9826
2020-09-01,0.9807,0.9807,-0.19,0.9807
2020-09-02,0.9782,0.9782,-0.25,0.9782
2020-09-03,0.9787,0.9787,0.05,0.9787
2020-09-04,0.9778,0.9778,-0.09,0.9778
2020-09-07,0.9771,0.9771,-0.07,0.9771
2020-09-08,0.9782,0.9782,0.11,0.9782
2020-09-09,0.9803,0.9803,0.21,0.9803
2020-09-10,0.9803,0.9803,0.0,0.9803
2020-09-11,0.9782,0.9782,-0.21,0.9782
2020-09-14,0.9773,0.9773,-0.09,0.9773
2020-09-15,0.9789,0.9789,0.16,0.9789
2020-09-16,0.9783,0.9783,-0.06,0.9783
2020-09-17,0.9777,0.9777,-0.06,0.9777
2020-09-18,0.978,0.978,0.03,0.978
2020-09-21,0.9792,0.9792,0.12,0.9792
2020-09-22,0.9799,0.9799,0.07,0.9799
2020-09-23,0.9792,0.9792,-0.07,0.9792
2020-09-24,0.9791,0.9791,-0.01,0.9791
2020-09-25,0.9782,0.9782,-0.09,0.9782
2020-09-28,0.9789,0.9789,0.07,0.9789
2020-09-29,0.9782,0.9782,-0.07,0.9782
2020-09-30,0.9782,0.9782,0.0,0.9782
2020-10-09,0.9773,0.9773,-0.09,0.9773
2020-10-12,0.9785,0.9785,0.12,0.9785
2020-10-13,0.9783,0.9783,-0.02,0.9783
2020-10-14,0.9779,0.9779,-0.04,0.9779
2020-10-15,0.9775,0.9775,-0.04,0.9775
2020-10-16,0.9779,0.9779,0.04,0.9779
2020-10-19,0.9795,0.9795,0.16,0.9795
2020-10-20,0.9803,0.9803,0.08,0.9803
2020-10-21,0.9805,0.9805,0.02,0.9805
2020-10-22,0.9813,0.9813,0.08,0.9813
2020-10-23,0.9806,0.9806,-0.07,0.9806
2020-10-26,0.9809,0.9809,0.03,0.9809
2020-10-27,0.9821,0.9821,0.12,0.9821
2020-10-28,0.9821,0.9821,0.0,0.9821
2020-10-29,0.9823,0.9823,0.02,0.9823
2020-10-30,0.9824,0.9824,0.01,0.9824
2020-11-02,0.984,0.984,0.16,0.984
2020-11-03,0.9849,0.9849,0.09,0.9849
2020-11-04,0.9859,0.9859,0.1,0.9859
2020-11-05,0.9857,0.9857,-0.02,0.9857
2020-11-06,0.9848,0.9848,-0.09,0.9848
2020-11-09,0.9837,0.9837,-0.11,0.9837
2020-11-10,0.9842,0.9842,0.05,0.9842
2020-11-11,0.9853,0.9853,0.11,0.9853
2020-11-12,0.9843,0.9843,-0.1,0.9843
