年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-02,2021-03-02,0.2104,2021-03-03
2018年,2018-01-12,2018-01-12,0.0803,2018-01-15
2016年,2016-01-21,2016-01-21,0.0100,2016-01-22
2007年,2007-09-21,2007-09-24,1.3319,2007-09-25
