年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-25,2019-09-25,0.0550,2019-09-26
2019年,2019-02-21,2019-02-21,0.0500,2019-02-22
2017年,2017-11-15,2017-11-15,0.0800,2017-11-16
