年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-19,2021-01-19,0.3114,2021-01-20
2020年,2020-01-15,2020-01-15,0.0508,2020-01-16
2018年,2018-01-15,2018-01-15,0.0425,2018-01-16
2016年,2016-01-19,2016-01-19,0.7343,2016-01-20
2015年,2015-01-21,2015-01-21,0.1445,2015-01-22
2014年,2014-01-17,2014-01-17,0.0392,2014-01-20
2013年,2013-01-22,2013-01-22,0.1035,2013-01-23
2011年,2011-01-21,2011-01-21,0.1560,2011-01-24
2009年,2009-12-04,2009-12-04,0.1800,2009-12-07
2009年,2009-04-28,2009-04-28,0.0300,2009-04-29
