年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-08,2021-02-08,0.2125,2021-02-10
2020年,2020-08-07,2020-08-07,0.2418,2020-08-11
2019年,2019-07-11,2019-07-11,0.0419,2019-07-15
2018年,2018-04-25,2018-04-25,0.1029,2018-04-27
2016年,2016-11-14,2016-11-14,0.3415,2016-11-16
2016年,2016-04-08,2016-04-08,0.2400,2016-04-12
2007年,2007-07-23,2007-07-23,1.1800,2007-07-26
2007年,2007-01-19,2007-01-19,0.1000,2007-01-23
