年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-24,2020-12-24,0.0212,2020-12-25
2020年,2020-03-17,2020-03-17,0.0328,2020-03-18
2019年,2019-06-25,2019-06-25,0.0417,2019-06-26
2018年,2018-05-18,2018-05-18,0.0210,2018-05-21
