年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-21,2021-01-21,0.0050,2021-01-25
2020年,2020-09-25,2020-09-25,0.0049,2020-09-29
2020年,2020-05-19,2020-05-19,0.0070,2020-05-21
2020年,2020-03-13,2020-03-13,0.0116,2020-03-17
2019年,2019-12-06,2019-12-06,0.0077,2019-12-10
2019年,2019-09-24,2019-09-24,0.0080,2019-09-26
