年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-08-05,2020-08-05,0.0100,2020-08-06
2020年,2020-05-14,2020-05-14,0.0100,2020-05-15
2020年,2020-03-06,2020-03-06,0.0100,2020-03-09
2019年,2019-09-25,2019-09-25,0.0090,2019-09-26
2019年,2019-06-24,2019-06-24,0.0080,2019-06-25
