年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-16,2020-12-16,0.0050,2020-12-18
2020年,2020-09-24,2020-09-24,0.0050,2020-09-28
2020年,2020-05-25,2020-05-25,0.0090,2020-05-27
2020年,2020-02-20,2020-02-20,0.0050,2020-02-24
2019年,2019-12-12,2019-12-12,0.0060,2019-12-16
2019年,2019-09-23,2019-09-23,0.0070,2019-09-25
2019年,2019-06-13,2019-06-13,0.0030,2019-06-17
2019年,2019-03-25,2019-03-25,0.0050,2019-03-27
