年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-24,2020-06-24,0.0100,2020-06-30
2020年,2020-03-25,2020-03-25,0.0150,2020-03-27
2019年,2019-09-09,2019-09-09,0.0130,2019-09-11
2019年,2019-03-05,2019-03-05,0.0300,2019-03-07
