年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-11,2021-01-11,0.0100,2021-01-13
2020年,2020-03-03,2020-03-03,0.0150,2020-03-05
2018年,2018-04-17,2018-04-17,0.0100,2018-04-19
2007年,2007-08-06,2007-08-06,0.7680,2007-08-07
2007年,2007-02-02,2007-02-02,0.4870,2007-02-05
2007年,2007-01-09,2007-01-09,0.3000,2007-01-10
2006年,2006-05-17,2006-05-17,0.0300,2006-05-18
2006年,2006-04-14,2006-04-14,0.0300,2006-04-17
