年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-11,2021-01-11,0.1220,2021-01-12
2016年,2016-01-21,2016-01-21,0.3200,2016-01-22
2015年,2015-01-22,2015-01-22,0.1600,2015-01-23
2014年,2014-09-04,2014-09-04,0.0200,2014-09-05
2009年,2009-08-10,2009-08-10,0.2000,2009-08-11
2007年,2007-09-20,2007-09-20,0.2000,2007-09-21
