年份,权益登记日,除息日,每份分红,分红发放日
2013年,2013-05-24,2013-05-24,0.0130,2013-05-27
2013年,2013-03-08,2013-03-08,0.0200,2013-03-11
2012年,2012-12-10,2012-12-10,0.0300,2012-12-11
2011年,2011-05-10,2011-05-10,0.0450,2011-05-11
