年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-05-31,2019-05-31,0.0836,2019-06-03
2018年,2018-06-25,2018-06-25,0.0151,2018-06-26
2016年,2016-12-27,2016-12-27,0.4500,2016-12-28
