年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-01,2020-12-01,0.0260,2020-12-02
2019年,2019-12-23,2019-12-23,0.0330,2019-12-24
2017年,2017-12-22,2017-12-22,0.0174,2017-12-25
2016年,2016-01-13,2016-01-13,0.1880,2016-01-14
2010年,2010-01-14,2010-01-14,0.0800,2010-01-15
