年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-16,2020-12-16,0.0030,2020-12-17
2020年,2020-09-09,2020-09-09,0.0190,2020-09-10
2020年,2020-06-05,2020-06-05,0.0140,2020-06-08
2020年,2020-03-11,2020-03-11,0.0530,2020-03-12
