年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-18,2021-02-18,0.2000,2021-02-22
2020年,2020-12-18,2020-12-18,0.1500,2020-12-22
2020年,2020-05-08,2020-05-08,0.0500,2020-05-12
