年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-23,2019-12-23,0.0200,2019-12-25
2019年,2019-06-24,2019-06-24,0.0250,2019-06-26
2018年,2018-12-21,2018-12-21,0.0490,2018-12-25
