年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-20,2018-12-20,0.0200,2018-12-24
2018年,2018-09-12,2018-09-12,0.0400,2018-09-14
2017年,2017-11-15,2017-11-15,0.0400,2017-11-17
