净值日期,累计净值,单位净值,日增长率,复权净值
2020-07-29,1.0,1.0,0.0,1.0
2020-07-31,1.0001,1.0001,0.0,1.0001
2020-08-07,1.0002,1.0002,0.0,1.0002
2020-08-14,1.0005,1.0005,0.0,1.0005
2020-08-21,1.0037,1.0037,0.0,1.0037
2020-08-27,1.0176,1.0176,0.0,1.0176
2020-08-28,1.0284,1.0284,1.06,1.0284
2020-08-31,1.0223,1.0223,-0.59,1.0223
2020-09-01,1.0344,1.0344,1.18,1.0344
2020-09-02,1.0399,1.0399,0.53,1.0399
2020-09-03,1.0294,1.0294,-1.01,1.0294
2020-09-04,1.0083,1.0083,-2.05,1.0083
2020-09-07,0.9772,0.9772,-3.08,0.9772
2020-09-08,0.9736,0.9736,-0.37,0.9736
2020-09-09,0.935,0.935,-3.96,0.935
2020-09-10,0.9344,0.9344,-0.06,0.9344
2020-09-11,0.9523,0.9523,1.92,0.9523
2020-09-14,0.9594,0.9594,0.75,0.9594
2020-09-15,0.9728,0.9728,1.4,0.9728
2020-09-16,0.968,0.968,-0.49,0.968
2020-09-17,0.9676,0.9676,-0.04,0.9676
2020-09-18,0.9719,0.9719,0.44,0.9719
2020-09-21,0.964,0.964,-0.81,0.964
2020-09-22,0.9578,0.9578,-0.64,0.9578
2020-09-23,0.9726,0.9726,1.55,0.9726
2020-09-24,0.9595,0.9595,-1.35,0.9595
2020-09-25,0.9604,0.9604,0.09,0.9604
2020-09-28,0.9571,0.9571,-0.34,0.9571
2020-09-29,0.9597,0.9597,0.27,0.9597
2020-09-30,0.9611,0.9611,0.15,0.9611
2020-10-09,0.9844,0.9844,2.42,0.9844
2020-10-12,0.9963,0.9963,1.21,0.9963
2020-10-13,0.9977,0.9977,0.14,0.9977
2020-10-14,0.9948,0.9948,-0.29,0.9948
2020-10-15,0.9929,0.9929,-0.19,0.9929
2020-10-16,0.9911,0.9911,-0.18,0.9911
2020-10-19,0.9712,0.9712,-2.01,0.9712
2020-10-20,0.9804,0.9804,0.95,0.9804
2020-10-21,0.9683,0.9683,-1.23,0.9683
2020-10-22,0.957,0.957,-1.17,0.957
2020-10-23,0.9269,0.9269,-3.15,0.9269
2020-10-26,0.9297,0.9297,0.3,0.9297
2020-10-27,0.9467,0.9467,1.83,0.9467
2020-10-28,0.9577,0.9577,1.16,0.9577
2020-10-29,0.9668,0.9668,0.95,0.9668
2020-10-30,0.9545,0.9545,-1.27,0.9545
2020-11-02,0.9648,0.9648,1.08,0.9648
2020-11-03,0.9694,0.9694,0.48,0.9694
2020-11-04,0.9731,0.9731,0.38,0.9731
2020-11-05,0.9837,0.9837,1.09,0.9837
2020-11-06,0.9782,0.9782,-0.56,0.9782
