年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-05-11,2017-05-11,0.1600,2017-05-15
2014年,2014-10-13,2014-10-13,0.0700,2014-10-15
2014年,2014-07-15,2014-07-15,0.0250,2014-07-17
