年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.0186,2020-12-16
2020年,2020-09-14,2020-09-14,0.0284,2020-09-15
2020年,2020-05-29,2020-05-29,0.0221,2020-06-01
2020年,2020-03-13,2020-03-13,0.0359,2020-03-16
2019年,2019-12-16,2019-12-16,0.0165,2019-12-17
2019年,2019-09-16,2019-09-16,0.0186,2019-09-17
2019年,2019-06-18,2019-06-18,0.0088,2019-06-19
2019年,2019-03-14,2019-03-14,0.0036,2019-03-15
