年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-11-01,2018-11-01,0.0510,2018-11-05
2016年,2016-09-28,2016-09-28,0.2500,2016-09-30
2015年,2015-01-21,2015-01-21,0.0300,2015-01-23
2013年,2013-01-21,2013-01-21,0.0230,2013-01-23
2011年,2011-06-14,2011-06-14,0.1000,2011-06-16
2011年,2011-01-18,2011-01-18,0.0300,2011-01-20
2010年,2010-01-08,2010-01-08,0.0200,2010-01-12
2009年,2009-02-20,2009-02-20,0.0300,2009-02-24
