年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-23,2019-12-23,0.0500,2019-12-25
2019年,2019-06-24,2019-06-24,0.0500,2019-06-26
2018年,2018-12-21,2018-12-21,0.0530,2018-12-25
2018年,2018-06-19,2018-06-19,0.0580,2018-06-21
2017年,2017-12-13,2017-12-13,0.0900,2017-12-15
2017年,2017-08-23,2017-08-23,0.1100,2017-08-25
