年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-01-14,2015-01-14,0.0420,2015-01-16
2014年,2014-01-14,2014-01-14,0.0070,2014-01-16
2011年,2011-01-20,2011-01-20,0.0230,2011-01-24
