年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-29,2020-07-29,0.0460,2020-07-30
2020年,2020-03-30,2020-03-30,0.0480,2020-03-31
2019年,2019-09-04,2019-09-04,0.0235,2019-09-05
2019年,2019-06-11,2019-06-11,0.0250,2019-06-12
2018年,2018-06-06,2018-06-06,0.0250,2018-06-07
