年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-25,2019-12-25,0.0530,2019-12-26
2019年,2019-11-22,2019-11-22,0.0560,2019-11-25
2019年,2019-10-31,2019-10-31,0.0580,2019-11-01
2019年,2019-09-26,2019-09-26,0.0600,2019-09-27
