年份,权益登记日,除息日,每份分红,分红发放日
2013年,2013-02-26,2013-02-26,0.0100,2013-02-28
2012年,2012-02-17,2012-02-17,0.0100,2012-02-21
2011年,2011-11-24,2011-11-24,0.0100,2011-11-28
