年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-09,2020-04-09,0.2036,2020-04-13
2018年,2018-01-16,2018-01-16,0.1450,2018-01-18
2017年,2017-01-18,2017-01-18,0.0020,2017-01-20
2016年,2016-01-19,2016-01-19,0.4500,2016-01-21
2015年,2015-01-19,2015-01-19,0.1450,2015-01-21
2014年,2014-01-17,2014-01-17,0.0700,2014-01-21
2010年,2010-12-08,2010-12-08,0.1200,2010-12-10
2010年,2010-01-19,2010-01-19,0.0400,2010-01-21
2009年,2009-07-09,2009-07-09,0.0300,2009-07-13
