年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-24,2020-12-24,0.0440,2020-12-25
2019年,2019-12-30,2019-12-30,0.0410,2019-12-31
2019年,2019-11-25,2019-11-25,0.0550,2019-11-26
2018年,2018-12-20,2018-12-20,0.0672,2018-12-21
2018年,2018-05-31,2018-05-31,0.0850,2018-06-01
