年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-06-26,2017-06-26,0.4500,2017-06-28
2012年,2012-03-23,2012-03-23,0.0400,2012-03-27
2012年,2012-02-24,2012-02-24,0.0200,2012-02-28
