年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-22,2021-01-22,0.2370,2021-01-26
2020年,2020-06-09,2020-06-09,0.0430,2020-06-11
2017年,2017-12-06,2017-12-06,0.1600,2017-12-08
2017年,2017-01-19,2017-01-19,0.0250,2017-01-23
2016年,2016-03-22,2016-03-22,0.1000,2016-03-24
2015年,2015-01-19,2015-01-19,0.0310,2015-01-21
