年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-17,2020-03-17,0.0105,2020-03-18
2019年,2019-09-23,2019-09-23,0.0361,2019-09-24
2018年,2018-12-24,2018-12-24,0.0482,2018-12-25
2017年,2017-09-25,2017-09-25,0.0200,2017-09-26
