年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-01-16,2015-01-16,0.1120,2015-01-20
2014年,2014-01-20,2014-01-20,0.0990,2014-01-22
2013年,2013-01-16,2013-01-16,0.1530,2013-01-18
2010年,2010-01-20,2010-01-20,0.1900,2010-01-22
