年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-06-04,2015-06-04,0.5500,2015-06-05
2014年,2014-11-10,2014-11-10,0.1200,2014-11-11
2013年,2013-06-07,2013-06-07,0.0800,2013-06-13
