年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-27,2021-01-27,0.0482,2021-01-29
2020年,2020-12-01,2020-12-01,0.0341,2020-12-03
2020年,2020-07-23,2020-07-23,0.0129,2020-07-27
2020年,2020-04-27,2020-04-27,0.0138,2020-04-29
2019年,2019-04-17,2019-04-17,0.1000,2019-04-19
