年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-04,2020-12-04,0.0480,2020-12-07
2020年,2020-11-09,2020-11-09,0.0470,2020-11-10
2018年,2018-09-12,2018-09-12,0.0409,2018-09-13
2018年,2018-06-25,2018-06-25,0.0562,2018-06-26
