年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-24,2020-09-24,0.0030,2020-09-28
2020年,2020-05-18,2020-05-18,0.0100,2020-05-20
2020年,2020-02-24,2020-02-24,0.0120,2020-02-26
2019年,2019-12-12,2019-12-12,0.0070,2019-12-16
2019年,2019-09-23,2019-09-23,0.0070,2019-09-25
