净值日期,累计净值,单位净值,日增长率,复权净值
2019-04-26,1.0,1.0,0.0,1.0
2019-04-30,1.0003,1.0003,0.0,1.0003
2019-05-10,0.9976,0.9976,0.0,0.9976
2019-05-17,0.9851,0.9851,0.0,0.9851
2019-05-24,0.9685,0.9685,0.0,0.9685
2019-05-27,0.9788,0.9788,1.0635,0.9788
2019-05-28,0.9854,0.9854,0.6743,0.9854
2019-05-29,0.9844,0.9844,-0.1015,0.9844
2019-05-30,0.9785,0.9785,-0.5993,0.9785
2019-05-31,0.9758,0.9758,-0.2759,0.9758
2019-06-03,0.9733,0.9733,-0.2562,0.9733
2019-06-04,0.9634,0.9634,-1.0172,0.9634
2019-06-05,0.9638,0.9638,0.0415,0.9638
2019-06-06,0.9571,0.9571,-0.6952,0.9571
2019-06-10,0.9673,0.9673,1.0657,0.9673
2019-06-11,0.9972,0.9972,3.0911,0.9972
2019-06-12,0.9916,0.9916,-0.5616,0.9916
2019-06-13,0.991,0.991,-0.0605,0.991
2019-06-14,0.9821,0.9821,-0.8981,0.9821
2019-06-17,0.9847,0.9847,0.2647,0.9847
2019-06-18,0.9857,0.9857,0.1016,0.9857
2019-06-19,0.9996,0.9996,1.4102,0.9996
2019-06-20,1.031,1.031,3.1413,1.031
2019-06-21,1.0324,1.0324,0.1358,1.0324
2019-06-24,1.0355,1.0355,0.3003,1.0355
2019-06-25,1.0261,1.0261,-0.9078,1.0261
2019-06-26,1.0254,1.0254,-0.0682,1.0254
2019-06-27,1.0362,1.0362,1.0532,1.0362
2019-06-28,1.0354,1.0354,-0.0772,1.0354
2019-06-30,1.0354,1.0354,0.0,1.0354
2019-07-01,1.0641,1.0641,2.7719,1.0641
2019-07-02,1.0632,1.0632,-0.0846,1.0632
2019-07-03,1.0513,1.0513,-1.1193,1.0513
2019-07-04,1.0479,1.0479,-0.3234,1.0479
2019-07-05,1.0558,1.0558,0.7539,1.0558
2019-07-08,1.0339,1.0339,-2.0743,1.0339
2019-07-09,1.0321,1.0321,-0.1741,1.0321
2019-07-10,1.0305,1.0305,-0.155,1.0305
2019-07-11,1.0307,1.0307,0.0194,1.0307
2019-07-12,1.0407,1.0407,0.9702,1.0407
2019-07-15,1.0447,1.0447,0.3844,1.0447
2019-07-16,1.04,1.04,-0.4499,1.04
2019-07-17,1.0389,1.0389,-0.1058,1.0389
2019-07-18,1.0323,1.0323,-0.6353,1.0323
2019-07-19,1.0422,1.0422,0.959,1.0422
2019-07-22,1.0347,1.0347,-0.7196,1.0347
2019-07-23,1.0353,1.0353,0.058,1.0353
2019-07-24,1.0417,1.0417,0.6182,1.0417
2019-07-25,1.0488,1.0488,0.6816,1.0488
2019-07-26,1.0507,1.0507,0.1812,1.0507
2019-07-29,1.0488,1.0488,-0.1808,1.0488
2019-07-30,1.0537,1.0537,0.4672,1.0537
2019-07-31,1.0434,1.0434,-0.9775,1.0434
2019-08-01,1.0337,1.0337,-0.9297,1.0337
2019-08-02,1.0206,1.0206,-1.2673,1.0206
2019-08-05,1.0021,1.0021,-1.8127,1.0021
2019-08-06,0.9941,0.9941,-0.7983,0.9941
2019-08-07,0.9913,0.9913,-0.2817,0.9913
2019-08-08,1.0024,1.0024,1.1197,1.0024
2019-08-09,0.996,0.996,-0.6385,0.996
2019-08-12,1.0112,1.0112,1.5261,1.0112
2019-08-13,1.0014,1.0014,-0.9691,1.0014
2019-08-14,1.0055,1.0055,0.4094,1.0055
2019-08-15,1.0078,1.0078,0.2287,1.0078
2019-08-16,1.013,1.013,0.516,1.013
2019-08-19,1.0334,1.0334,2.0138,1.0334
2019-08-20,1.033,1.033,-0.0387,1.033
2019-08-21,1.0326,1.0326,-0.0387,1.0326
2019-08-22,1.0371,1.0371,0.4358,1.0371
2019-08-23,1.0469,1.0469,0.9449,1.0469
2019-08-26,1.0328,1.0328,-1.3468,1.0328
2019-08-27,1.0442,1.0442,1.1038,1.0442
2019-08-28,1.0383,1.0383,-0.565,1.0383
2019-08-29,1.0362,1.0362,-0.2023,1.0362
2019-08-30,1.039,1.039,0.2702,1.039
2019-09-02,1.0511,1.0511,1.1646,1.0511
2019-09-03,1.0532,1.0532,0.1998,1.0532
2019-09-04,1.0619,1.0619,0.8261,1.0619
2019-09-05,1.07,1.07,0.7628,1.07
2019-09-06,1.0767,1.0767,0.6262,1.0767
2019-09-09,1.0833,1.0833,0.613,1.0833
2019-09-10,1.0791,1.0791,-0.3877,1.0791
2019-09-11,1.0697,1.0697,-0.8711,1.0697
2019-09-12,1.0829,1.0829,1.234,1.0829
2019-09-16,1.0799,1.0799,-0.277,1.0799
2019-09-17,1.0644,1.0644,-1.4353,1.0644
2019-09-18,1.073,1.073,0.808,1.073
2019-09-19,1.0747,1.0747,0.1584,1.0747
2019-09-20,1.0786,1.0786,0.3629,1.0786
2019-09-23,1.0693,1.0693,-0.8622,1.0693
2019-09-24,1.0729,1.0729,0.3367,1.0729
2019-09-25,1.0676,1.0676,-0.494,1.0676
2019-09-26,1.06,1.06,-0.7119,1.06
2019-09-27,1.0638,1.0638,0.3585,1.0638
2019-09-30,1.0554,1.0554,-0.7896,1.0554
2019-10-08,1.0636,1.0636,0.777,1.0636
2019-10-09,1.067,1.067,0.3197,1.067
2019-10-10,1.0746,1.0746,0.7123,1.0746
2019-10-11,1.0868,1.0868,1.1353,1.0868
2019-10-14,1.0979,1.0979,1.0213,1.0979
2019-10-15,1.0962,1.0962,-0.1548,1.0962
2019-10-16,1.0926,1.0926,-0.3284,1.0926
2019-10-17,1.0949,1.0949,0.2105,1.0949
2019-10-18,1.0808,1.0808,-1.2878,1.0808
2019-10-21,1.0851,1.0851,0.3979,1.0851
2019-10-22,1.0887,1.0887,0.3318,1.0887
2019-10-23,1.0843,1.0843,-0.4042,1.0843
2019-10-24,1.0836,1.0836,-0.0646,1.0836
2019-10-25,1.0917,1.0917,0.7475,1.0917
2019-10-28,1.0972,1.0972,0.5038,1.0972
2019-10-29,1.0953,1.0953,-0.1732,1.0953
2019-10-30,1.0921,1.0921,-0.2922,1.0921
2019-10-31,1.0894,1.0894,-0.2472,1.0894
2019-11-01,1.1061,1.1061,1.533,1.1061
2019-11-04,1.1129,1.1129,0.6148,1.1129
2019-11-05,1.1188,1.1188,0.5301,1.1188
2019-11-06,1.1147,1.1147,-0.3665,1.1147
2019-11-07,1.1162,1.1162,0.1346,1.1162
2019-11-08,1.1128,1.1128,-0.3046,1.1128
2019-11-11,1.0952,1.0952,-1.5816,1.0952
2019-11-12,1.0951,1.0951,-0.0091,1.0951
2019-11-13,1.0969,1.0969,0.1644,1.0969
2019-11-14,1.0992,1.0992,0.2097,1.0992
2019-11-15,1.0911,1.0911,-0.7369,1.0911
2019-11-18,1.1027,1.1027,1.0631,1.1027
2019-11-19,1.1135,1.1135,0.9794,1.1135
2019-11-20,1.1037,1.1037,-0.8801,1.1037
2019-11-21,1.0967,1.0967,-0.6342,1.0967
2019-11-22,1.0813,1.0813,-1.4042,1.0813
2019-11-25,1.0845,1.0845,0.2959,1.0845
2019-11-26,1.0875,1.0875,0.2766,1.0875
2019-11-27,1.083,1.083,-0.4138,1.083
2019-11-28,1.0799,1.0799,-0.2862,1.0799
2019-11-29,1.0698,1.0698,-0.9353,1.0698
2019-12-02,1.0721,1.0721,0.215,1.0721
2019-12-03,1.0758,1.0758,0.3451,1.0758
2019-12-04,1.0751,1.0751,-0.0651,1.0751
2019-12-05,1.0842,1.0842,0.8464,1.0842
2019-12-06,1.0921,1.0921,0.7286,1.0921
2019-12-09,1.0907,1.0907,-0.1282,1.0907
2019-12-10,1.0917,1.0917,0.0917,1.0917
2019-12-11,1.0941,1.0941,0.2198,1.0941
2019-12-12,1.0916,1.0916,-0.2285,1.0916
2019-12-13,1.1105,1.1105,1.7314,1.1105
2019-12-16,1.1141,1.1141,0.3242,1.1141
2019-12-17,1.1273,1.1273,1.1848,1.1273
2019-12-18,1.124,1.124,-0.2927,1.124
2019-12-19,1.1238,1.1238,-0.0178,1.1238
2019-12-20,1.1234,1.1234,-0.0356,1.1234
2019-12-23,1.1109,1.1109,-1.1127,1.1109
2019-12-24,1.1159,1.1159,0.4501,1.1159
2019-12-25,1.115,1.115,-0.0807,1.115
2019-12-26,1.1239,1.1239,0.7982,1.1239
2019-12-27,1.1247,1.1247,0.0712,1.1247
2019-12-30,1.1424,1.1424,1.5738,1.1424
2019-12-31,1.148,1.148,0.4902,1.148
2020-01-02,1.1597,1.1597,1.0192,1.1597
2020-01-03,1.1537,1.1537,-0.5174,1.1537
2020-01-06,1.1488,1.1488,-0.4247,1.1488
2020-01-07,1.1597,1.1597,0.9488,1.1597
2020-01-08,1.1463,1.1463,-1.1555,1.1463
2020-01-09,1.1617,1.1617,1.3435,1.1617
2020-01-10,1.1636,1.1636,0.1636,1.1636
2020-01-13,1.177,1.177,1.1516,1.177
2020-01-14,1.1742,1.1742,-0.2379,1.1742
2020-01-15,1.169,1.169,-0.4429,1.169
2020-01-16,1.1698,1.1698,0.0684,1.1698
2020-01-17,1.1694,1.1694,-0.0342,1.1694
2020-01-20,1.1791,1.1791,0.8295,1.1791
2020-01-21,1.1643,1.1643,-1.2552,1.1643
2020-01-22,1.1693,1.1693,0.4294,1.1693
2020-01-23,1.1338,1.1338,-3.036,1.1338
2020-02-03,1.0486,1.0486,-7.5146,1.0486
2020-02-04,1.0777,1.0777,2.7751,1.0777
2020-02-05,1.0898,1.0898,1.1228,1.0898
2020-02-06,1.1053,1.1053,1.4223,1.1053
2020-02-07,1.1056,1.1056,0.0271,1.1056
2020-02-10,1.1111,1.1111,0.4975,1.1111
2020-02-11,1.1243,1.1243,1.188,1.1243
2020-02-12,1.1317,1.1317,0.6582,1.1317
2020-02-13,1.1268,1.1268,-0.433,1.1268
2020-02-14,1.1348,1.1348,0.71,1.1348
2020-02-17,1.1566,1.1566,1.921,1.1566
2020-02-18,1.1525,1.1525,-0.3545,1.1525
2020-02-19,1.1537,1.1537,0.1041,1.1537
2020-02-20,1.1777,1.1777,2.0803,1.1777
2020-02-21,1.1853,1.1853,0.6453,1.1853
2020-02-24,1.1792,1.1792,-0.5146,1.1792
2020-02-25,1.1736,1.1736,-0.4749,1.1736
2020-02-26,1.1599,1.1599,-1.1673,1.1599
2020-02-27,1.1674,1.1674,0.6466,1.1674
2020-02-28,1.1285,1.1285,-3.3322,1.1285
2020-03-02,1.1624,1.1624,3.004,1.1624
2020-03-03,1.1693,1.1693,0.5936,1.1693
2020-03-04,1.1771,1.1771,0.6671,1.1771
2020-03-05,1.2046,1.2046,2.3363,1.2046
2020-03-06,1.1866,1.1866,-1.4943,1.1866
2020-03-09,1.1471,1.1471,-3.3288,1.1471
2020-03-10,1.171,1.171,2.0835,1.171
2020-03-11,1.1568,1.1568,-1.2126,1.1568
2020-03-12,1.136,1.136,-1.7981,1.136
2020-03-13,1.1215,1.1215,-1.2764,1.1215
2020-03-16,1.0762,1.0762,-4.0392,1.0762
2020-03-17,1.068,1.068,-0.7619,1.068
2020-03-18,1.0503,1.0503,-1.6573,1.0503
2020-03-19,1.0378,1.0378,-1.1901,1.0378
2020-03-20,1.0561,1.0561,1.7633,1.0561
2020-03-23,1.0201,1.0201,-3.4088,1.0201
2020-03-24,1.0445,1.0445,2.3919,1.0445
2020-03-25,1.0731,1.0731,2.7382,1.0731
2020-03-26,1.0674,1.0674,-0.5312,1.0674
2020-03-27,1.0717,1.0717,0.4028,1.0717
2020-03-30,1.0622,1.0622,-0.8864,1.0622
2020-03-31,1.0677,1.0677,0.5178,1.0677
2020-04-01,1.0652,1.0652,-0.2341,1.0652
2020-04-02,1.0826,1.0826,1.6335,1.0826
2020-04-03,1.0789,1.0789,-0.3418,1.0789
2020-04-07,1.1026,1.1026,2.1967,1.1026
2020-04-08,1.0969,1.0969,-0.517,1.0969
2020-04-09,1.1016,1.1016,0.4285,1.1016
2020-04-10,1.0958,1.0958,-0.5265,1.0958
2020-04-13,1.0896,1.0896,-0.5658,1.0896
2020-04-14,1.1082,1.1082,1.707,1.1082
2020-04-15,1.102,1.102,-0.5595,1.102
2020-04-16,1.1046,1.1046,0.2359,1.1046
2020-04-17,1.1133,1.1133,0.7876,1.1133
2020-04-20,1.1204,1.1204,0.6377,1.1204
2020-04-21,1.1081,1.1081,-1.0978,1.1081
2020-04-22,1.1168,1.1168,0.7851,1.1168
2020-04-23,1.1137,1.1137,-0.2776,1.1137
2020-04-24,1.1031,1.1031,-0.9518,1.1031
2020-04-27,1.1123,1.1123,0.834,1.1123
2020-04-28,1.1214,1.1214,0.8181,1.1214
2020-04-29,1.1272,1.1272,0.5172,1.1272
2020-04-30,1.1355,1.1355,0.7363,1.1355
2020-05-06,1.1408,1.1408,0.4668,1.1408
2020-05-07,1.1401,1.1401,-0.0614,1.1401
2020-05-08,1.1493,1.1493,0.8069,1.1493
2020-05-11,1.1448,1.1448,-0.3915,1.1448
2020-05-12,1.1469,1.1469,0.1834,1.1469
2020-05-13,1.1528,1.1528,0.5144,1.1528
2020-05-14,1.1413,1.1413,-0.9976,1.1413
2020-05-15,1.1404,1.1404,-0.0789,1.1404
2020-05-18,1.1457,1.1457,0.4647,1.1457
2020-05-19,1.1544,1.1544,0.7594,1.1544
2020-05-20,1.1457,1.1457,-0.7536,1.1457
2020-05-21,1.1416,1.1416,-0.3579,1.1416
2020-05-22,1.1176,1.1176,-2.1023,1.1176
2020-05-25,1.122,1.122,0.3937,1.122
2020-05-26,1.1346,1.1346,1.123,1.1346
2020-05-27,1.1269,1.1269,-0.6787,1.1269
2020-05-28,1.1309,1.1309,0.355,1.1309
2020-05-29,1.136,1.136,0.451,1.136
2020-06-01,1.1652,1.1652,2.5704,1.1652
2020-06-02,1.1662,1.1662,0.0858,1.1662
2020-06-03,1.1659,1.1659,-0.0257,1.1659
2020-06-04,1.1638,1.1638,-0.1801,1.1638
2020-06-05,1.1699,1.1699,0.5241,1.1699
2020-06-08,1.1742,1.1742,0.3676,1.1742
2020-06-09,1.1829,1.1829,0.7409,1.1829
2020-06-10,1.1839,1.1839,0.0845,1.1839
2020-06-11,1.1749,1.1749,-0.7602,1.1749
2020-06-12,1.1791,1.1791,0.3575,1.1791
2020-06-15,1.1683,1.1683,-0.916,1.1683
2020-06-16,1.1867,1.1867,1.5749,1.1867
2020-06-17,1.1893,1.1893,0.2191,1.1893
2020-06-18,1.1936,1.1936,0.3616,1.1936
2020-06-19,1.2134,1.2134,1.6588,1.2134
2020-06-22,1.2192,1.2192,0.478,1.2192
2020-06-23,1.2281,1.2281,0.73,1.2281
2020-06-24,1.2353,1.2353,0.5863,1.2353
2020-06-29,1.2317,1.2317,-0.2914,1.2317
2020-06-30,1.2531,1.2531,1.7374,1.2531
2020-07-01,1.2746,1.2746,1.7157,1.2746
2020-07-02,1.3002,1.3002,2.0085,1.3002
2020-07-03,1.3207,1.3207,1.5767,1.3207
2020-07-06,1.3882,1.3882,5.1109,1.3882
2020-07-07,1.4014,1.4014,0.9509,1.4014
2020-07-08,1.4291,1.4291,1.9766,1.4291
2020-07-09,1.455,1.455,1.8123,1.455
2020-07-10,1.4377,1.4377,-1.189,1.4377
2020-07-13,1.4705,1.4705,2.2814,1.4705
2020-07-14,1.4627,1.4627,-0.5304,1.4627
2020-07-15,1.4458,1.4458,-1.1554,1.4458
2020-07-16,1.3935,1.3935,-3.6174,1.3935
2020-07-17,1.4038,1.4038,0.7391,1.4038
2020-07-20,1.4429,1.4429,2.7853,1.4429
2020-07-21,1.4464,1.4464,0.2426,1.4464
2020-07-22,1.4562,1.4562,0.6775,1.4562
2020-07-23,1.4572,1.4572,0.0687,1.4572
2020-07-24,1.3934,1.3934,-4.3783,1.3934
2020-07-27,1.3969,1.3969,0.2512,1.3969
2020-07-28,1.4119,1.4119,1.0738,1.4119
2020-07-29,1.4461,1.4461,2.4223,1.4461
2020-07-30,1.4367,1.4367,-0.65,1.4367
2020-07-31,1.4492,1.4492,0.87,1.4492
2020-08-03,1.4709,1.4709,1.4974,1.4709
2020-08-04,1.4742,1.4742,0.2244,1.4742
2020-08-05,1.4755,1.4755,0.0882,1.4755
2020-08-06,1.4706,1.4706,-0.3321,1.4706
2020-08-07,1.4518,1.4518,-1.2784,1.4518
2020-08-10,1.4591,1.4591,0.5028,1.4591
2020-08-11,1.4457,1.4457,-0.9184,1.4457
2020-08-12,1.4337,1.4337,-0.83,1.4337
2020-08-13,1.4331,1.4331,-0.0418,1.4331
2020-08-14,1.4579,1.4579,1.7305,1.4579
2020-08-17,1.4919,1.4919,2.3321,1.4919
2020-08-18,1.4955,1.4955,0.2413,1.4955
2020-08-19,1.4715,1.4715,-1.6048,1.4715
2020-08-20,1.4567,1.4567,-1.0058,1.4567
2020-08-21,1.4728,1.4728,1.1052,1.4728
2020-08-24,1.483,1.483,0.69,1.483
2020-08-25,1.4868,1.4868,0.26,1.4868
2020-08-26,1.465,1.465,-1.47,1.465
2020-08-27,1.474,1.474,0.61,1.474
2020-08-28,1.5064,1.5064,2.2,1.5064
2020-08-31,1.5,1.5,-0.42,1.5
2020-09-01,1.5099,1.5099,0.66,1.5099
2020-09-02,1.5094,1.5094,-0.03,1.5094
2020-09-03,1.4982,1.4982,-0.74,1.4982
2020-09-04,1.4815,1.4815,-1.11,1.4815
2020-09-07,1.4454,1.4454,-2.44,1.4454
2020-09-08,1.4528,1.4528,0.51,1.4528
2020-09-09,1.4171,1.4171,-2.46,1.4171
2020-09-10,1.4191,1.4191,0.14,1.4191
2020-09-11,1.4326,1.4326,0.95,1.4326
2020-09-14,1.4447,1.4447,0.84,1.4447
2020-09-15,1.4588,1.4588,0.98,1.4588
2020-09-16,1.4478,1.4478,-0.75,1.4478
2020-09-17,1.4421,1.4421,-0.39,1.4421
2020-09-18,1.4714,1.4714,2.03,1.4714
2020-09-21,1.4594,1.4594,-0.82,1.4594
2020-09-22,1.4494,1.4494,-0.69,1.4494
2020-09-23,1.4575,1.4575,0.56,1.4575
2020-09-24,1.431,1.431,-1.82,1.431
2020-09-25,1.4351,1.4351,0.29,1.4351
2020-09-28,1.4384,1.4384,0.23,1.4384
2020-09-29,1.4433,1.4433,0.34,1.4433
2020-09-30,1.4441,1.4441,0.06,1.4441
2020-10-09,1.4718,1.4718,1.92,1.4718
2020-10-12,1.5133,1.5133,2.82,1.5133
2020-10-13,1.5193,1.5193,0.4,1.5193
2020-10-14,1.5116,1.5116,-0.51,1.5116
2020-10-15,1.5098,1.5098,-0.12,1.5098
2020-10-16,1.5099,1.5099,0.01,1.5099
2020-10-19,1.4963,1.4963,-0.9,1.4963
2020-10-20,1.5057,1.5057,0.63,1.5057
2020-10-21,1.5043,1.5043,-0.09,1.5043
2020-10-22,1.4957,1.4957,-0.57,1.4957
2020-10-23,1.475,1.475,-1.38,1.475
2020-10-26,1.4681,1.4681,-0.47,1.4681
2020-10-27,1.4719,1.4719,0.26,1.4719
2020-10-28,1.4826,1.4826,0.73,1.4826
2020-10-29,1.4914,1.4914,0.59,1.4914
2020-10-30,1.4624,1.4624,-1.94,1.4624
2020-11-02,1.4727,1.4727,0.7,1.4727
2020-11-03,1.4875,1.4875,1.0,1.4875
2020-11-04,1.4944,1.4944,0.46,1.4944
2020-11-05,1.5171,1.5171,1.52,1.5171
2020-11-06,1.5159,1.5159,-0.08,1.5159
2020-11-09,1.5438,1.5438,1.84,1.5438
2020-11-10,1.53,1.53,-0.89,1.53
2020-11-11,1.5176,1.5176,-0.81,1.5176
2020-11-12,1.5191,1.5191,0.1,1.5191
2020-11-13,1.5039,1.5039,-1.0,1.5039
2020-11-16,1.5145,1.5145,0.7,1.5145
2020-11-17,1.5105,1.5105,-0.26,1.5105
2020-11-18,1.5081,1.5081,-0.16,1.5081
2020-11-19,1.522,1.522,0.92,1.522
2020-11-20,1.5281,1.5281,0.4,1.5281
2020-11-23,1.5461,1.5461,1.18,1.5461
2020-11-24,1.5366,1.5366,-0.61,1.5366
2020-11-25,1.52,1.52,-1.08,1.52
2020-11-26,1.5214,1.5214,0.09,1.5214
2020-11-27,1.54,1.54,1.22,1.54
2020-11-30,1.5312,1.5312,-0.57,1.5312
2020-12-01,1.5642,1.5642,2.16,1.5642
2020-12-02,1.5637,1.5637,-0.03,1.5637
2020-12-03,1.5639,1.5639,0.01,1.5639
2020-12-04,1.5679,1.5679,0.26,1.5679
2020-12-07,1.5579,1.5579,-0.64,1.5579
2020-12-08,1.555,1.555,-0.19,1.555
2020-12-09,1.5379,1.5379,-1.1,1.5379
2020-12-10,1.5405,1.5405,0.17,1.5405
2020-12-11,1.5277,1.5277,-0.83,1.5277
2020-12-14,1.5384,1.5384,0.7,1.5384
2020-12-15,1.5413,1.5413,0.19,1.5413
2020-12-16,1.547,1.547,0.37,1.547
2020-12-17,1.5676,1.5676,1.33,1.5676
2020-12-18,1.5627,1.5627,-0.31,1.5627
2020-12-21,1.5785,1.5785,1.01,1.5785
2020-12-22,1.5565,1.5565,-1.39,1.5565
2020-12-23,1.5684,1.5684,0.76,1.5684
2020-12-24,1.5664,1.5664,-0.13,1.5664
2020-12-25,1.577,1.577,0.68,1.577
2020-12-28,1.5862,1.5862,0.58,1.5862
2020-12-29,1.577,1.577,-0.58,1.577
2020-12-30,1.6,1.6,1.46,1.6
2020-12-31,1.6297,1.6297,1.86,1.6297
2021-01-04,1.6404,1.6404,0.66,1.6404
2021-01-05,1.6656,1.6656,1.54,1.6656
2021-01-06,1.6816,1.6816,0.96,1.6816
2021-01-07,1.7071,1.7071,1.52,1.7071
2021-01-08,1.7003,1.7003,-0.4,1.7003
2021-01-11,1.6841,1.6841,-0.95,1.6841
2021-01-12,1.7284,1.7284,2.63,1.7284
2021-01-13,1.7172,1.7172,-0.65,1.7172
2021-01-14,1.6874,1.6874,-1.74,1.6874
2021-01-15,1.6875,1.6875,0.01,1.6875
2021-01-18,1.7037,1.7037,0.96,1.7037
2021-01-19,1.6824,1.6824,-1.25,1.6824
2021-01-20,1.6958,1.6958,0.8,1.6958
2021-01-21,1.724,1.724,1.66,1.724
2021-01-22,1.733,1.733,0.52,1.733
2021-01-25,1.7501,1.7501,0.99,1.7501
2021-01-26,1.7139,1.7139,-2.07,1.7139
2021-01-27,1.7212,1.7212,0.43,1.7212
2021-01-28,1.6771,1.6771,-2.56,1.6771
2021-01-29,1.6728,1.6728,-0.26,1.6728
2021-02-01,1.6936,1.6936,1.24,1.6936
