年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-02,2020-06-02,0.0100,2020-06-04
2020年,2020-03-11,2020-03-11,0.0300,2020-03-13
2019年,2019-09-26,2019-09-26,0.0380,2019-09-30
