年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-01-22,2016-01-22,0.3560,2016-01-25
2015年,2015-01-21,2015-01-21,0.0195,2015-01-22
2014年,2014-01-20,2014-01-20,0.0430,2014-01-21
2011年,2011-01-19,2011-01-19,0.0170,2011-01-20
2010年,2010-01-20,2010-01-20,0.0850,2010-01-21
2008年,2008-04-28,2008-04-28,0.5000,2008-04-29
2007年,2007-03-12,2007-03-12,0.1600,2007-03-13
2006年,2006-05-22,2006-05-22,0.2300,2006-05-23
2006年,2006-03-27,2006-03-27,0.0300,2006-03-28
2006年,2006-02-09,2006-02-09,0.0600,2006-02-10
