年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-01-20,2015-01-20,0.0370,2015-01-22
2014年,2014-01-14,2014-01-14,0.0180,2014-01-16
2011年,2011-01-19,2011-01-19,0.0450,2011-01-21
2010年,2010-07-14,2010-07-14,0.0150,2010-07-16
