年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-17,2020-12-17,0.0660,2020-12-18
2019年,2019-08-21,2019-08-21,0.0390,2019-08-22
2019年,2019-05-07,2019-05-07,0.0700,2019-05-08
2016年,2016-09-29,2016-09-29,0.1500,2016-09-30
2015年,2015-03-13,2015-03-13,0.1200,2015-03-16
